probeset_id	gene_symbol	Monocytes	B-cells	T-cells	pDCs	NK	mDCs	Highly Expressed in PBMC type
204747_at	IFIT3	12.19499335	8.533407828	8.467513944	5.206781149	9.450025831	6.533781935	Monocytes-
204750_s_at	DSC2	5.59577306	4.266876301	3.616387108	2.113791161	4.251430849	2.275553975	Monocytes-
204751_x_at	DSC2	7.934310665	5.519796668	5.02518042	4.32471858	6.553507199	3.997976291	Monocytes-
204787_at	VSIG4	8.220396356	6.731710929	6.119624449	4.231201743	6.714433491	5.616849005	Monocytes-
204789_at	FMNL1	12.05911622	9.917184151	9.759023514	9.377654076	9.663292818	10.73935481	Monocytes-
204794_at	DUSP2	12.47959838	10.22395326	10.93273789	5.411551531	11.69651187	8.366754267	Monocytes-
204802_at	RRAD	10.6224104	5.102454364	3.985587007	2.987478995	5.112764492	2.889135398	Monocytes-
204803_s_at	RRAD	10.85952068	6.072768186	5.252453417	7.32734866	7.475439115	7.303369913	Monocytes-
204806_x_at	HLA-F	14.65966745	13.12966832	13.69598514	11.09081221	12.5545874	11.75336769	Monocytes-
204815_s_at	DHX34	6.482680587	4.873197681	4.271579328	5.673229869	4.959799634	4.875554896	Monocytes-
204829_s_at	FOLR2	8.234753828	6.944191141	6.068887774	3.697723302	5.956865249	4.397025477	Monocytes-
204858_s_at	TYMP	11.67354744	8.273395028	7.705538306	4.668051403	7.271508115	4.616515978	Monocytes-
204892_x_at	EEF1A1	16.57650617	15.50517942	15.52915967	14.2405053	15.61723443	14.17597175	Monocytes-
204907_s_at	BCL3	8.944503385	7.258177556	5.359996264	6.403117933	5.406988167	5.560312002	Monocytes-
204925_at	CTNS	9.619554901	8.070177353	7.824451069	8.260529045	8.174632133	3.598713168	Monocytes-
204926_at	INHBA	7.515482047	4.78842587	4.904628983	3.748681948	5.861890438	4.154897539	Monocytes-
204969_s_at	RDX	8.970701538	6.010811755	5.563648672	4.644789945	6.308358044	6.210559968	Monocytes-
204970_s_at	MAFG	11.98556599	8.748177472	8.832615963	7.386382018	8.883018925	7.02654556	Monocytes-
204983_s_at	GPC4	6.679694414	6.3325332	5.291837055	3.71087314	5.659467886	3.187161734	Monocytes-
204984_at	GPC4	6.46506797	5.751225988	4.923444197	4.381033985	5.168879351	3.572924616	Monocytes-
204994_at	MX2	11.85597541	10.4416889	10.9919334	8.739974807	10.19951243	9.28743379	Monocytes-
204998_s_at	ATF5	12.26951803	8.992491427	7.946133608	9.275435227	8.181245489	9.176824401	Monocytes-
204999_s_at	ATF5	11.17182179	7.432909038	5.998130063	8.392999284	7.984505831	7.60875847	Monocytes-
205003_at	DOCK4	11.99242309	6.534646938	5.722755028	3.083085735	6.252896532	2.91803033	Monocytes-
205013_s_at	ADORA2A	12.54733366	9.511296224	9.374862629	6.560793039	8.904582478	5.366313284	Monocytes-
205020_s_at	ARL4A	10.83404282	9.402597752	9.530241968	9.746825766	7.958639514	10.63193844	Monocytes-
205032_at	ITGA2	7.446296584	6.645517319	5.976860625	5.759857659	5.503136252	5.821076817	Monocytes-
205035_at	CTDP1	9.313460797	7.578675726	8.12581728	7.115590076	8.557755285	7.018341598	Monocytes-
205081_at	CRIP1	12.51939311	11.21800554	11.18803881	9.799599386	12.0588697	10.64395701	Monocytes-
205088_at	MAMLD1	9.786923443	7.396220704	7.217708074	4.705647946	6.132685353	5.590712943	Monocytes-
205097_at	SLC26A2	12.00557584	7.993375334	8.998076991	6.192903963	9.507257656	5.817689883	Monocytes-
205118_at	FPR1	6.683571372	4.712882741	4.419814934	2.898214789	4.905697981	2.72237682	Monocytes-
205126_at	VRK2	12.76014754	10.08237356	9.400357863	9.563517352	10.25096308	9.630627119	Monocytes-
205141_at	NA	6.966386428	5.740651817	5.150036377	4.709689001	3.870412671	5.255321405	Monocytes-
205142_x_at	ABCD1	9.917006379	7.986632114	7.294103781	7.43963696	7.748035727	6.956299822	Monocytes-
205172_x_at	CLTB	9.606345098	8.518799334	8.887879256	8.293019346	8.286123697	8.272148379	Monocytes-
205173_x_at	CD58	13.78077309	10.63646145	10.93901752	8.122772497	11.03207527	9.886071588	Monocytes-
205174_s_at	QPCT	11.58974035	8.22277949	5.615224657	6.067166629	7.137486987	8.58796647	Monocytes-
205179_s_at	ADAM8	9.611721017	6.032580693	6.292869838	6.039639765	6.932587881	6.954907959	Monocytes-
205191_at	NUDT19	11.23315718	8.602526467	8.232849192	7.74733597	8.255793959	8.74011743	Monocytes-
205193_at	MAFF	12.0455499	8.212215013	8.748709376	6.144515083	9.854975951	9.231688107	Monocytes-
205204_at	NMB	9.791747686	8.143552779	7.862552369	6.24373964	8.630250698	6.233492637	Monocytes-
205205_at	RELB	11.37068967	9.358329414	7.979174172	6.778315025	8.742903528	6.933222728	Monocytes-
205227_at	IL1RAP	11.349364	6.762395789	8.038035557	4.502663773	7.378279494	5.92338777	Monocytes-
205230_at	RPH3A	8.744626461	6.784625086	6.431600921	5.978410857	7.095765279	5.322108097	Monocytes-
205249_at	EGR2	12.52891837	8.900070147	7.303018472	5.11353211	9.922740013	5.991091015	Monocytes-
205263_at	BCL10	12.27815644	10.73245904	11.03610703	8.668010945	10.91025179	8.913863534	Monocytes-
205269_at	LCP2	13.52778787	7.385350029	12.13610751	7.765261062	12.22568505	10.13437974	Monocytes-
205270_s_at	LCP2	14.26063048	7.50824781	11.60902256	8.657593937	11.59776015	11.25549899	Monocytes-
205293_x_at	BAIAP2	7.812337843	4.720712803	4.014653817	4.861588906	5.30377683	5.373412252	Monocytes-
205294_at	BAIAP2	9.19696578	7.691854132	7.077855277	6.841474014	7.201228572	5.973322986	Monocytes-
205307_s_at	KMO	11.84758697	9.100400838	5.901063322	8.34314755	6.281799327	6.565159357	Monocytes-
205322_s_at	MTF1	12.06388909	8.686568837	8.822279796	7.509973417	8.976347801	7.20757652	Monocytes-
205323_s_at	MTF1	10.89430521	8.879012127	9.058587905	8.792945687	9.645602379	9.033219099	Monocytes-
205327_s_at	ACVR2A	10.83889044	8.315185152	8.926490485	9.363391953	8.833548744	8.124906734	Monocytes-
205341_at	EHD2	7.566112726	6.488146011	5.995429114	4.635156441	7.178953973	4.3106119	Monocytes-
205349_at	GNA15	13.09511131	7.148994244	9.410245606	9.236804817	9.388358752	8.502195433	Monocytes-
205364_at	ACOX2	6.736924482	5.214945263	4.891097704	5.217786026	4.868316701	4.657092935	Monocytes-
205382_s_at	CFD	12.65241584	5.257370166	6.892309799	5.807017027	6.373061158	6.885107018	Monocytes-
205396_at	SMAD3	8.558799516	8.062674419	7.203006147	7.386136108	6.94470326	7.113869338	Monocytes-
205419_at	GPR183	13.96176989	11.63528246	12.1482103	12.00168606	11.60697852	11.64522202	Monocytes-
205442_at	MFAP3L	7.494990099	5.484412532	6.182150422	4.534314454	6.048353058	3.950142411	Monocytes-
205459_s_at	NPAS2	6.943760526	6.068050406	5.718149762	4.251118146	5.186041131	4.104485111	Monocytes-
205461_at	RAB35	8.672108811	6.331832795	5.924048754	5.401330713	7.09564598	6.648253823	Monocytes-
205462_s_at	HPCAL1	11.05933305	8.091539137	7.643158726	6.49763643	7.240179058	6.638370602	Monocytes-
205476_at	CCL20	14.58675747	4.13884761	6.715125224	3.800891978	5.912536253	2.923532735	Monocytes-
205513_at	TCN1	8.640277623	6.429740094	5.814914989	5.812877358	6.923862749	6.082051263	Monocytes-
205548_s_at	BTG3	11.89389427	10.03334929	10.64510968	9.090492091	8.247417454	6.745748933	Monocytes-
205557_at	BPI	9.022916283	5.555763647	5.60115018	2.680982779	5.393867884	2.46126675	Monocytes-
205560_at	PCSK5	8.382721142	4.81786925	7.611738841	4.990605913	6.032896178	7.049712812	Monocytes-
205568_at	AQP9	15.2354218	5.911324915	5.205617503	4.324646638	4.548897397	4.94893864	Monocytes-
205579_at	HRH1	9.319502583	5.932511268	5.309470153	4.32227092	4.912880803	4.211962724	Monocytes-
205580_s_at	HRH1	8.518140434	5.702850261	4.913587926	5.36049179	4.932530435	5.657344187	Monocytes-
205585_at	ETV6	10.4182748	7.641131717	7.16422231	9.13020377	7.542869777	9.005719904	Monocytes-
205595_at	DSG3	6.923644761	5.791700193	5.436281252	4.497295658	6.646193274	4.530080167	Monocytes-
205599_at	TRAF1	12.39808666	9.152218132	9.834797965	6.772201624	9.487405012	3.980360497	Monocytes-
205624_at	CPA3	11.05166029	6.3979341	6.319651393	5.347596383	7.216590932	3.772438698	Monocytes-
205627_at	CDA	10.08120117	4.143386311	3.344802081	4.076819542	3.455533195	4.808947597	Monocytes-
205639_at	AOAH	11.00912916	5.829364619	8.223980863	5.973447618	10.53076533	9.718561519	Monocytes-
205650_s_at	FGA	6.355664924	5.621886233	4.504135026	4.102126521	4.71889149	3.698344225	Monocytes-
205660_at	OASL	12.47607738	8.138846155	9.359496503	5.437571131	10.08462231	5.717494674	Monocytes-
205680_at	MMP10	7.906002853	5.516420974	4.821162363	6.331709775	4.243200201	6.285787895	Monocytes-
205683_x_at	TPSAB1	7.48328055	5.951117169	4.83504086	5.872306061	6.753381931	5.505599793	Monocytes-
205685_at	CD86	12.43883928	9.3360959	6.849752744	7.340318264	8.095310128	10.06139562	Monocytes-
205686_s_at	CD86	12.36453039	8.485113217	5.858909115	6.009119768	5.941714959	9.349349608	Monocytes-
205695_at	SBDS	11.31580138	6.937576791	6.110170253	7.058230705	6.621801893	6.17817226	Monocytes-
205707_at	IL17RA	11.37761891	8.806021996	10.35092096	7.679807624	10.71264405	8.915755985	Monocytes-
205709_s_at	CDS1	7.616287191	3.627445242	4.614955713	2.789528027	3.72657505	4.058083616	Monocytes-
205715_at	BST1	9.777478815	4.353505723	4.993405615	7.309904069	4.838110329	6.337303959	Monocytes-
205738_s_at	FABP3	7.616130661	5.773633494	5.299245724	5.083497736	5.928563367	4.577659083	Monocytes-
205808_at	ASPH	6.718522825	4.89226384	4.292965628	5.604376476	5.546997274	4.527938618	Monocytes-
205816_at	ITGB8	6.496687294	4.97674901	4.173471324	5.471090251	4.894441174	4.497185677	Monocytes-
205819_at	MARCO	9.272750207	4.451156462	4.177622108	4.542990975	5.059039532	5.743112827	Monocytes-
205823_at	RGS12	9.121835383	6.949984193	7.378833963	6.612993846	6.613300925	5.937475188	Monocytes-
205843_x_at	CRAT	7.646323272	6.350604391	6.485535913	3.750454469	7.034984278	3.676457669	Monocytes-
205844_at	VNN1	8.659155828	5.097098738	4.502409297	3.395717813	5.196132535	5.252038957	Monocytes-
205859_at	LY86	12.75173708	11.70555487	8.255052525	7.966747354	7.965246448	11.91477937	Monocytes-
205872_x_at	PDE4DIP	11.98789475	6.102196209	5.164253558	5.689926163	5.396984775	6.63132917	Monocytes-
205891_at	ADORA2B	11.15821538	6.300658325	5.340290312	6.075481621	4.857260041	5.939619592	Monocytes-
205897_at	NFATC4	7.20206634	6.076766476	4.78001543	4.542457195	5.433874747	4.50160882	Monocytes-
205899_at	CCNA1	7.732639437	6.508620803	5.382460399	3.989291423	5.742232504	3.877029591	Monocytes-
205920_at	SLC6A6	10.27678676	5.77434014	4.952140636	7.734701995	4.697168171	8.724690707	Monocytes-
205936_s_at	HOOK3	10.85482491	4.70459456	5.174693341	5.718928077	5.034946646	5.265517569	Monocytes-
205973_at	LZTS1	7.657868612	6.385358824	5.712320597	4.875372731	7.11052279	5.030471786	Monocytes-
205988_at	CD84	10.92298292	9.347630056	9.925459691	8.066996977	9.469802233	7.59335657	Monocytes-
205992_s_at	IL15	9.481902787	8.374789056	8.201131943	5.807409831	8.111172697	6.94019563	Monocytes-
206025_s_at	TNFAIP6	14.52575971	6.306210973	5.617570238	5.788938916	7.223178285	5.363939653	Monocytes-
206026_s_at	TNFAIP6	14.4135357	6.521426885	5.745134519	5.332111483	6.011201686	5.122202938	Monocytes-
206028_s_at	MERTK	9.802241401	6.888136691	5.781291632	4.477792682	6.800822702	3.794299103	Monocytes-
206034_at	SERPINB8	12.49087959	8.280629124	7.621133385	9.631664997	7.113087737	9.6599286	Monocytes-
206036_s_at	REL	12.40570231	11.00042628	9.330978529	7.881404854	10.27207111	8.564385403	Monocytes-
206050_s_at	RNASEH1P1	13.00379427	10.45820103	10.85915611	9.20318013	10.4301232	10.70900652	Monocytes-
206067_s_at	WT1	5.392698332	3.995528216	3.438929938	3.624095145	4.599208053	3.930566579	Monocytes-
206074_s_at	HMGA1	13.05904454	10.87827858	10.20080448	9.948578516	9.790560025	9.971056124	Monocytes-
206079_at	CHML	8.002894631	6.410847104	5.901932174	7.284293822	5.443244582	4.319132536	Monocytes-
206098_at	ZBTB6	7.399283587	6.027234968	6.226535906	3.647829447	5.815187466	3.179020746	Monocytes-
206110_at	HIST1H3H	8.642365449	6.799583292	7.179429863	7.197046017	4.662071939	6.362015265	Monocytes-
206113_s_at	RAB5A	12.11036516	9.03391866	8.79498021	9.567032881	8.0197677	9.52916183	Monocytes-
206115_at	EGR3	12.03229246	9.417929078	7.243555425	4.302196442	9.081836331	5.44498357	Monocytes-
206127_at	ELK3	9.176305103	7.732294652	6.413829629	6.768969392	7.181473325	7.154970104	Monocytes-
206134_at	ADAMDEC1	9.76693876	7.28187575	5.377566673	5.805670774	6.935536289	4.816121665	Monocytes-
206139_at	PI4KB	10.09544451	8.712362589	8.69577983	8.298099223	8.154969388	6.949934924	Monocytes-
206141_at	MOCS3	8.310566327	7.193797187	6.946580529	5.574265449	6.888120779	4.841338865	Monocytes-
206154_at	RLBP1	6.125582023	5.804159959	4.431932073	3.012080974	4.8951152	3.335719883	Monocytes-
206167_s_at	ARHGAP6	7.467404129	6.089051077	5.477909623	3.218695509	5.516377155	2.56904763	Monocytes-
206173_x_at	GABPAP	9.852871826	8.681059465	8.760184358	7.879046829	8.884996896	8.014672739	Monocytes-
206184_at	CRKL	9.535174311	8.157447846	7.338382927	7.044098018	7.646109084	7.152437149	Monocytes-
206187_at	PTGIR	9.036240927	6.280851468	6.577460898	5.607661684	6.104367249	5.637137385	Monocytes-
206200_s_at	ANXA11	13.31377363	11.51589485	12.76673247	10.57605271	12.2296571	10.39831928	Monocytes-
206207_at	CLCF1	13.3940592	6.666753606	6.858541022	3.750650378	6.794735793	3.550254309	Monocytes-
206214_at	PLA2G7	11.70580908	6.03966293	5.649506132	4.7299803	6.100223792	6.83340816	Monocytes-
206220_s_at	RASA3	8.03159828	6.505984544	6.252151304	4.904797064	6.965520176	6.00276287	Monocytes-
206237_s_at	NRG1	5.724495957	4.662581183	4.536914007	4.47205895	5.470286057	3.842819719	Monocytes-
206239_s_at	SPINK1	10.43296775	6.308464058	5.707275011	4.441802843	6.338584621	4.947899063	Monocytes-
206245_s_at	IVNS1ABP	13.42718537	11.20047406	12.17991218	10.79633382	10.7641276	11.62530332	Monocytes-
206246_at	PFKFB4	6.225456097	5.496433725	5.137656961	5.146395203	5.060252618	4.935532313	Monocytes-
206254_at	EGF	6.399044533	5.488757068	4.593647577	3.541955227	4.944851777	3.531624811	Monocytes-
206270_at	PRKCG	5.448855019	4.25754529	3.839694285	3.720177757	5.02245991	3.217352364	Monocytes-
206277_at	P2RY2	6.614197397	4.105641531	4.810019574	3.686268792	4.77692239	5.631480957	Monocytes-
206278_at	PTAFR	10.45987265	6.290274803	5.982261594	4.512780379	8.155983954	7.429894028	Monocytes-
206283_s_at	TAL1	8.503729118	6.447774114	6.480645396	6.934405933	7.893400661	6.514525498	Monocytes-
206331_at	CALCRL	9.305327762	5.612451948	5.085291098	7.289007044	6.073611828	7.755692632	Monocytes-
206336_at	CXCL6	6.68584766	5.213184992	4.670560636	5.037695716	4.921519352	5.140715896	Monocytes-
206342_x_at	IDS	13.14864664	9.852615009	10.86709281	10.54429545	9.995200756	9.738264292	Monocytes-
206343_s_at	NRG1	9.641279832	4.224082884	4.060277844	3.847747742	4.008108476	3.59749934	Monocytes-
206346_at	PRLR	5.81140188	4.979825864	4.495986668	4.385658484	4.640018132	4.398719265	Monocytes-
206359_at	SOCS3	11.96771033	6.732274217	6.561746598	7.7044932	5.966428084	8.438546516	Monocytes-
206360_s_at	SOCS3	10.84752917	7.813300439	7.10858255	8.557361071	7.086039403	9.363749523	Monocytes-
206371_at	FOLR3	8.786664785	6.028620703	4.948947088	4.114745251	5.34283966	4.67586699	Monocytes-
206390_x_at	PF4	12.0325603	7.539060494	7.983902102	5.174375678	7.409559364	4.828159164	Monocytes-
206411_s_at	ABL2	9.905946168	7.396955808	6.612201633	5.657466942	5.818598272	6.506977164	Monocytes-
206440_at	LIN7A	7.410853729	4.052290964	4.360678202	4.064476133	5.156411624	3.448849239	Monocytes-
206472_s_at	TLE3	10.22509779	8.849076529	7.946604406	8.468440977	7.195459262	8.11275503	Monocytes-
206491_s_at	NAPSA	12.06111829	9.757550807	9.366278882	8.981955173	8.135181354	8.013067278	Monocytes-
206493_at	ITGA2B	9.5095758	7.225494439	7.073171741	7.300852849	7.713326291	7.331330016	Monocytes-
206494_s_at	ITGA2B	8.90560788	4.600249347	4.272461946	6.683061264	4.663448415	7.562366734	Monocytes-
206522_at	MGAM	9.552040886	3.99932324	4.370913972	5.752722414	6.076132355	5.417142934	Monocytes-
206536_s_at	XIAP	8.525758489	7.467464824	6.772089915	7.564474751	7.347536534	7.205987101	Monocytes-
206537_at	XIAP	7.877352874	6.629831177	6.814948397	6.617247145	7.455387583	6.343103449	Monocytes-
206538_at	MRAS	7.47805492	5.009362878	4.230211195	5.636215714	4.800816232	6.460766603	Monocytes-
206540_at	GLB1L	8.30545726	7.222581278	7.002124333	5.021885271	7.682438488	6.560398961	Monocytes-
206560_s_at	MIA	6.942788215	5.44426264	5.86922311	5.365306989	5.1814133	4.506627787	Monocytes-
206562_s_at	CSNK1A1	13.20286717	10.58790531	10.34895995	9.528219677	9.767738428	9.42939729	Monocytes-
206566_at	SLC7A1	7.92623075	6.116509034	5.013067473	5.809992524	5.335622933	5.551975368	Monocytes-
206571_s_at	MAP4K4	12.15026056	10.51733124	10.57559876	10.86156739	8.642620721	8.951827175	Monocytes-
206584_at	LY96	12.10832371	9.680212577	9.568113236	8.598279188	5.956715291	8.807844022	Monocytes-
206595_at	CSTB	9.077953648	5.406891338	4.815624405	5.895686917	5.928136327	5.689026379	Monocytes-
206607_at	CBL	7.710595193	6.510850157	5.913857517	5.276811396	6.715070846	6.637769364	Monocytes-
206621_s_at	EIF4H	13.90315679	12.37535345	12.63712734	12.19171424	12.58501808	12.63217774	Monocytes-
206622_at	TRH	6.986656116	6.094391091	5.333923899	5.898961535	5.392172396	5.649599545	Monocytes-
206631_at	PTGER2	13.80375795	5.458669982	11.14125246	4.64083032	10.70761033	6.116809022	Monocytes-
206649_s_at	TFE3	10.79806609	8.400198812	8.160935277	7.791106325	8.042810412	8.480978128	Monocytes-
206655_s_at	SEPT5	9.247319767	4.557503962	4.532518768	5.63167408	5.150182811	4.84934428	Monocytes-
206675_s_at	SKIL	10.46823325	7.31661704	5.897480726	9.083075279	6.675869532	9.980298066	Monocytes-
206701_x_at	EDNRB	8.5229466	4.829616062	4.0870195	3.981572518	5.210764515	3.59538417	Monocytes-
206715_at	TFEC	12.35692741	8.61991311	5.84867715	8.716608081	6.963768945	8.718386001	Monocytes-
206729_at	TNFRSF8	9.145440043	7.350690227	7.115051553	7.011072857	7.580124366	7.239031925	Monocytes-
206743_s_at	ASGR1	7.480816628	4.596804749	4.237319965	5.657507506	4.433499257	6.546200172	Monocytes-
206748_s_at	SPAG9	11.64010855	8.096519862	7.349742462	8.972547593	7.936830128	8.970082271	Monocytes-
206750_at	MAFK	7.532212571	6.612004324	5.811569224	4.1971594	5.877690137	3.82196376	Monocytes-
206756_at	CHST7	12.4116762	6.152569322	8.358217063	7.610339816	6.326350058	6.555368828	Monocytes-
206765_at	KCNJ2	12.90418878	6.597539113	5.939800147	6.324176517	6.339405583	5.435929423	Monocytes-
206823_at	L3MBTL	7.43148452	5.456324545	5.01520063	5.117170109	5.326380112	3.987150296	Monocytes-
206832_s_at	SEMA3F	4.992890573	4.183901728	3.590347997	2.307271182	3.9731839	2.360935677	Monocytes-
206836_at	SLC6A3	7.566104224	6.085533692	5.517068708	3.996208075	5.361729391	4.079401819	Monocytes-
206845_s_at	RNF40	10.26334799	9.252546182	9.095816262	7.840932473	9.905964342	7.999050722	Monocytes-
206855_s_at	HYAL2	8.609365168	7.539523498	7.186391145	5.593166248	7.847511539	5.589765675	Monocytes-
206868_at	STARD8	10.32893392	7.4888311	6.923244622	5.794338121	7.289849562	7.308327646	Monocytes-
206871_at	ELANE	5.889186716	4.902975491	3.928478364	3.151243417	4.706656053	2.403056885	Monocytes-
206877_at	MXD1	10.37683731	5.202771196	6.440310076	8.003659566	5.136669081	8.792973792	Monocytes-
206881_s_at	LILRA3	9.76337906	4.436278118	4.253978452	5.099425603	4.994618002	5.407253126	Monocytes-
206925_at	ST8SIA4	10.1908281	8.338540092	6.812065707	7.106784761	7.892678808	7.863923001	Monocytes-
206932_at	CH25H	6.901879028	6.364951542	5.604390713	4.570314267	4.759368013	5.388979377	Monocytes-
206943_at	TGFBR1	9.384344394	7.139178085	6.067363045	7.095255761	6.081957868	7.375365014	Monocytes-
206991_s_at	CCR5	13.58000138	6.653102609	10.24835694	7.625622599	8.941300576	7.798989537	Monocytes-
206994_at	CST4	7.614949129	6.436902699	5.799422754	5.581310236	6.487899555	7.046424798	Monocytes-
207016_s_at	ALDH1A2	8.968187838	5.232067774	4.415353745	5.722288462	5.850074636	5.261160903	Monocytes-
207038_at	SLC16A6	11.89262905	8.119786367	8.355976457	6.36056195	8.478701974	7.569400216	Monocytes-
207067_s_at	HECA	10.52308335	6.880631397	6.388861372	3.502216183	6.582632231	3.089595827	Monocytes-
