gene_symbol	Day 4	Day 7	Day 28
HS6ST2	0	0	0
HS6ST3	0	0	0
HSBP1	0	0	0
HSCB	0	0	0
HSD11B1	0	0	0
HSD11B1L	0	0	0
HSD11B2	0	0	0
HSD17B1	0	0	0
HSD17B10	0	0	0
HSD17B11	0	0	0
HSD17B12	0	-1	0
HSD17B13	0	0	0
HSD17B14	0	0	0
HSD17B2	0	0	0
HSD17B3	0	0	0
HSD17B4	0	0	0
HSD17B6	0	0	0
HSD17B7	0	0	0
HSD17B7P2	0	0	0
HSD17B8	0	0	0
HSD3B1	0	0	0
HSD3B2	0	0	0
HSD3B7	0	0	0
HSDL1	0	0	0
HSDL2	0	0	0
HSF1	0	0	0
HSF2	0	0	0
HSF2BP	0	0	0
HSF4	0	0	0
HSF5	0	0	0
HSFX1	0	0	0
HSFY1	0	0	0
HSFY2	0	0	0
HSFYP1	0	0	0
HSGT1	0	0	0
HSH2D	0	0	0
HSN2	0	0	0
HSP90AA1	0	0	0
HSP90AB1	0	0	0
HSP90AB2P	0	0	0
HSP90AB4P	0	0	0
HSP90AB6P	0	0	0
HSP90B1	0	0	0
HSP90B3P	0	0	0
HSPA12A	0	0	0
HSPA12B	0	0	0
HSPA13	0	0	0
HSPA14	0	0	0
HSPA1A	0	0	0
HSPA1B	1	0	0
HSPA1L	0	0	0
HSPA2	0	0	0
HSPA4	0	0	0
HSPA4L	0	0	0
HSPA5	0	0	0
HSPA6	0	0	0
HSPA7	0	0	0
HSPA8	0	0	0
HSPA9	0	0	0
HSPB1	0	0	0
HSPB2	0	0	0
HSPB3	0	0	0
HSPB6	0	0	0
HSPB7	0	0	0
HSPB8	0	0	0
HSPB9	0	0	0
HSPBAP1	0	0	0
HSPBL2	0	0	0
HSPBP1	0	0	0
HSPC047	0	0	0
HSPC072	0	0	0
HSPC111	0	0	0
HSPC157	0	0	0
HSPC159	0	0	0
HSPC171	0	0	0
HSPC268	0	0	0
HSPCAL3	0	0	0
HSPD1	0	0	0
HSPE1	0	0	0
HSPG2	0	0	0
HSPH1	0	0	0
HSZFP36	0	0	0
HTA	0	0	0
HTATIP2	0	0	0
HTATSF1	0	0	0
HTN1	0	0	0
HTN3	0	0	0
HTR1A	0	0	0
HTR1B	0	0	0
HTR1D	0	0	0
HTR1E	0	0	0
HTR1F	0	0	0
HTR2A	0	0	0
HTR2B	0	0	0
HTR2C	0	0	0
HTR3A	0	0	0
HTR3B	0	0	0
HTR3C	0	0	0
HTR3D	0	0	0
HTR3E	0	0	0
HTR4	0	0	0
HTR5A	0	0	0
HTR6	0	0	0
HTR7	0	0	0
HTR7P	0	0	0
HTRA1	0	0	0
HTRA2	0	0	0
HTRA3	0	0	0
HTRA4	0	0	0
HTT	0	0	0
HULC	0	0	0
HUNK	0	0	0
HUS1	0	0	0
HUS1B	0	0	0
HUWE1	0	0	0
HVCN1	0	0	0
HYAL1	0	0	0
HYAL2	0	0	0
HYAL3	0	0	0
HYAL4	0	0	0
HYALP1	0	0	0
HYDIN	0	0	0
HYI	0	0	0
HYLS1	1	0	0
HYMAI	0	0	0
HYOU1	0	0	0
HYPB	0	0	0
IAH1	0	0	0
IAPP	0	0	0
IARS	0	0	0
IARS2	0	0	0
IBSP	0	0	0
IBTK	0	0	0
ICA1	0	0	0
ICA1L	0	0	0
ICAM1	0	0	0
ICAM2	0	0	0
ICAM3	0	0	0
ICAM4	0	0	0
ICAM5	0	0	0
ICF45	0	0	0
ICK	0	0	0
ICMT	0	0	0
ICOS	0	0	0
ICOSLG	0	0	0
ICT1	0	0	0
ID1	0	0	0
ID2	0	0	0
ID2B	0	0	0
ID3	1	0	0
ID4	0	0	0
IDE	0	0	0
IDH1	1	0	0
IDH2	0	0	0
IDH3A	0	0	0
IDH3B	0	0	0
IDH3G	0	0	0
IDI1	0	0	0
IDI2	0	0	0
IDO1	0	0	0
IDO2	0	0	0
IDS	0	0	0
IDUA	0	0	0
IER2	-1	0	0
IER3	0	0	0
IER3IP1	0	0	0
IER5	0	0	0
IER5L	0	0	0
IFFO1	0	0	0
IFFO2	0	0	0
IFI16	0	0	0
IFI27	0	0	0
IFI27L1	0	0	0
IFI27L2	0	0	0
IFI30	0	0	0
IFI35	0	0	0
IFI44	0	0	0
IFI44L	0	0	0
IFI6	0	0	0
IFIH1	0	0	0
IFIT1	0	0	0
IFIT1L	0	0	0
IFIT2	0	0	0
IFIT3	0	0	0
IFIT5	0	0	0
IFITM1	0	0	0
IFITM2	0	0	0
IFITM3	0	0	0
IFITM4P	0	0	0
IFITM5	0	0	0
IFLTD1	0	0	0
IFNA1	0	0	0
IFNA10	0	0	0
IFNA13	0	0	0
IFNA14	0	0	0
IFNA16	0	0	0
IFNA17	0	0	0
IFNA2	0	0	0
IFNA21	0	0	0
IFNA4	0	0	0
IFNA5	0	0	0
IFNA6	0	0	0
IFNA7	0	0	0
IFNA8	0	0	0
IFNAR1	0	0	0
IFNAR2	0	0	0
IFNB1	0	0	0
IFNE	0	0	0
IFNE1	0	0	0
IFNG	0	0	0
IFNGR1	1	0	0
IFNGR2	0	0	0
IFNK	0	0	0
IFNW1	0	0	0
IFP38	0	0	0
IFRD1	0	0	0
IFRD2	0	0	0
IFRG15	0	0	0
IFT122	0	0	0
IFT140	0	0	0
IFT172	0	0	0
IFT20	0	0	0
IFT52	0	0	0
IFT57	-1	0	0
IFT74	-1	-1	0
IFT80	0	0	0
IFT81	0	0	0
IFT88	0	0	0
IGBP1	0	0	0
IGDCC3	0	0	0
IGDCC4	0	0	0
IGF1	0	0	0
IGF1R	0	0	0
IGF2	0	0	0
IGF2AS	0	0	0
IGF2BP1	0	0	0
IGF2BP2	0	0	0
IGF2BP3	0	0	0
IGF2R	0	0	0
IGFALS	0	0	0
IGFBP1	0	0	0
IGFBP2	0	0	0
IGFBP3	0	0	0
IGFBP4	0	0	0
IGFBP5	0	0	0
IGFBP6	0	0	0
IGFBP7	0	0	0
IGFBPL1	0	0	0
IGFL1	0	0	0
IGFL2	0	0	0
IGFL3	0	0	0
IGFL4	0	0	0
IGFN1	0	0	0
IGHMBP2	0	0	0
IGJ	0	0	0
IGLL1	0	0	0
IGLL3	0	0	0
IGSF1	0	0	0
IGSF10	0	0	0
IGSF11	0	0	0
IGSF2	0	0	0
IGSF21	0	0	0
IGSF22	0	0	0
IGSF3	0	0	0
IGSF5	0	0	0
IGSF6	0	0	0
IGSF8	0	0	0
IGSF9	0	0	0
IGSF9B	0	0	0
IHH	0	0	0
IHPK3	0	0	0
IIP45	0	0	0
IK	0	0	0
IKBIP	0	0	0
IKBKAP	0	0	0
IKBKB	0	0	0
IKBKE	0	0	0
IKBKG	0	0	0
IKZF1	0	0	0
IKZF2	0	0	0
IKZF3	0	0	0
IKZF4	0	0	0
IKZF5	0	0	0
IL10	0	0	0
IL10RA	0	0	0
IL10RB	0	0	0
IL11	0	0	0
IL11RA	0	0	0
IL12A	0	0	0
IL12B	0	0	0
IL12RB1	0	0	0
IL12RB2	0	0	0
IL13	0	0	0
IL13RA1	0	0	0
IL13RA2	0	0	0
IL15	0	0	0
IL15RA	0	0	0
IL16	0	0	0
IL17A	0	0	0
IL17B	0	0	0
IL17C	0	0	0
IL17D	0	0	0
IL17F	0	0	0
IL17RA	0	0	0
IL17RB	0	0	0
IL17RC	0	0	0
IL17RD	-1	0	0
IL17RE	0	0	0
IL17REL	0	0	0
IL18	0	0	0
IL18BP	0	0	0
IL18R1	0	0	0
IL18RAP	0	0	0
IL19	0	0	0
IL1A	0	0	0
IL1B	0	0	0
IL1F10	0	0	0
IL1F5	0	0	0
IL1F6	0	0	0
IL1F7	0	0	0
IL1F8	0	0	0
IL1F9	0	0	0
IL1R1	0	0	0
IL1R2	0	0	0
IL1RAP	0	0	0
IL1RAPL1	0	0	0
IL1RAPL2	0	0	0
IL1RL1	0	0	0
IL1RL2	0	0	0
IL1RN	0	0	0
IL2	0	0	0
IL20	0	0	0
IL20RA	0	0	0
IL20RB	0	0	0
IL21	0	0	0
IL21R	0	0	0
IL22	0	0	0
IL22RA1	0	0	0
IL22RA2	0	0	0
IL23A	0	0	0
IL23R	0	0	0
IL24	0	0	0
IL25	0	0	0
IL26	0	0	0
IL27	0	0	0
IL27RA	0	0	0
IL28A	0	0	0
IL28B	0	0	0
IL28RA	0	0	0
IL29	0	0	0
IL2RA	0	0	0
IL2RB	0	0	0
IL2RG	0	0	0
IL3	0	0	0
IL31	0	0	0
IL31RA	0	0	0
IL32	0	0	0
IL33	0	0	0
IL34	0	0	0
IL3RA	0	0	0
IL4	0	0	0
IL4I1	0	0	0
IL4R	-1	0	0
IL5	0	0	0
IL5RA	0	0	0
IL6	0	0	0
IL6R	0	0	0
IL6ST	0	0	0
IL7	0	0	0
IL7R	0	0	0
IL8	-1	0	0
IL8RB	0	0	0
IL8RBP	0	0	0
IL9	0	0	0
IL9R	0	0	0
ILDR1	0	0	0
ILDR2	0	0	0
ILF2	0	0	0
ILF3	0	0	0
ILK	0	0	0
ILKAP	0	0	0
ILVBL	0	0	0
IMAA	0	0	0
IMMP1L	0	0	0
IMMP2L	0	0	0
IMMT	0	0	0
IMP3	0	0	0
IMP4	0	0	0
IMP5	0	0	0
IMPA1	0	0	0
IMPA2	0	0	0
IMPACT	0	0	0
IMPAD1	0	0	0
IMPDH1	0	0	0
IMPDH2	0	0	0
IMPG1	0	0	0
IMPG2	0	0	0
INA	0	0	0
INADL	0	0	0
INCA1	0	0	0
INCENP	0	0	0
INDO	0	0	0
INE1	0	0	0
INE2	0	0	0
INF2	0	0	0
ING1	0	0	0
ING2	0	0	0
ING3	0	0	0
ING4	0	0	0
ING5	0	0	0
INGX	0	0	0
INHA	0	0	0
INHBA	0	0	0
INHBB	0	0	0
INHBC	0	0	0
INHBE	0	0	0
INMT	0	0	0
INO80	0	0	0
INO80B	0	0	0
INO80C	0	0	0
INO80D	0	0	0
INO80E	0	0	0
INPP1	0	0	0
INPP4A	0	0	0
INPP4B	0	0	0
INPP5A	0	0	0
INPP5B	0	0	0
INPP5D	0	0	0
INPP5E	0	0	0
INPP5F	0	0	0
INPP5J	0	0	0
INPP5K	0	0	0
INPPL1	0	0	0
INS	0	0	0
INSC	0	0	0
INSIG1	0	0	0
INSIG2	0	0	0
INS-IGF2	0	0	0
INSL3	0	0	0
INSL4	0	0	0
INSL5	0	0	0
INSL6	0	0	0
INSM1	0	0	0
INSM2	0	0	0
INSR	0	0	0
INSRR	0	0	0
INTS1	0	0	0
INTS10	0	0	0
INTS12	0	0	0
INTS2	0	0	0
INTS3	0	0	0
INTS4	0	0	0
INTS5	0	0	0
INTS6	0	0	0
INTS7	0	0	0
INTS8	0	0	0
INTS9	0	0	0
INTU	0	0	0
INVS	0	0	0
IP6K1	0	0	0
IP6K2	0	0	0
IP6K3	0	0	0
IPF1	0	0	0
IPMK	0	0	0
IPO11	0	0	0
IPO13	0	0	0
IPO4	0	0	0
IPO5	0	0	0
IPO7	0	0	0
IPO8	0	0	0
IPO9	0	0	0
IPP	0	0	0
IPPK	0	0	0
IPW	0	0	0
IQCA1	0	0	0
IQCB1	0	0	0
IQCC	0	0	0
IQCD	0	0	0
IQCE	0	0	0
IQCF1	0	0	0
IQCF2	0	0	0
IQCF3	0	0	0
IQCG	0	0	0
IQCH	0	0	0
IQCJ	0	0	0
IQCK	0	0	0
IQGAP1	0	0	0
IQGAP2	0	0	0
IQGAP3	0	0	0
IQSEC1	0	0	0
IQSEC2	0	0	0
IQSEC3	0	0	0
IQUB	0	0	0
IRAK1	0	0	0
IRAK1BP1	0	0	0
IRAK2	0	0	0
IRAK3	0	0	0
IRAK4	0	0	0
IREB2	0	0	0
IRF1	0	0	0
IRF2	0	0	0
IRF2BP1	0	0	0
IRF2BP2	0	0	0
IRF3	0	0	0
IRF4	0	0	0
IRF5	0	0	0
IRF6	0	0	0
IRF7	0	0	0
IRF8	0	0	0
IRF9	0	0	0
IRG1	0	0	0
IRGC	0	0	0
IRGM	0	0	0
IRGQ	0	0	0
IRS1	0	0	0
IRS2	0	0	0
IRS4	0	0	0
IRX1	0	0	0
IRX2	0	0	0
IRX3	0	0	0
IRX4	0	0	0
IRX5	0	0	0
IRX6	0	0	0
ISCA1	0	0	0
ISCA1L	0	0	0
ISCA2	0	0	0
ISCU	0	0	0
ISG15	0	0	0
ISG20	0	0	0
ISG20L1	0	0	0
ISG20L2	0	0	0
ISL1	0	0	0
ISL2	0	0	0
ISLR	0	0	0
ISLR2	0	0	0
ISM1	0	0	0
ISM2	0	0	0
ISOC1	0	0	0
ISOC2	0	0	0
ISX	0	0	0
ISY1	0	0	0
ISYNA1	0	0	0
ITCH	-1	0	0
ITFG1	0	0	0
ITFG2	0	0	0
ITFG3	0	0	0
ITGA1	0	0	0
ITGA10	0	0	0
ITGA11	0	0	0
ITGA2	0	0	0
ITGA2B	0	0	0
ITGA3	0	0	0
ITGA4	0	0	0
ITGA5	0	0	0
ITGA6	0	0	0
ITGA7	0	0	0
ITGA8	0	0	0
ITGA9	0	0	0
ITGAD	0	0	0
ITGAE	0	0	0
ITGAL	0	0	0
ITGAM	1	0	0
ITGAV	0	0	0
ITGAX	0	0	0
ITGB1	0	0	0
ITGB1BP1	0	0	0
ITGB1BP2	0	0	0
ITGB1BP3	0	0	0
ITGB2	0	0	0
ITGB3	0	0	0
ITGB3BP	0	0	0
ITGB4	0	0	0
ITGB4BP	0	0	0
ITGB5	0	0	0
ITGB6	0	0	0
ITGB7	0	1	0
ITGB8	0	0	0
ITGBL1	0	0	0
ITIH1	0	0	0
ITIH2	0	0	0
ITIH3	0	0	0
ITIH4	0	0	0
ITIH5	0	0	0
ITIH5L	0	0	0
ITK	0	0	0
ITLN1	0	0	0
ITLN2	0	0	0
ITM2A	0	0	0
ITM2B	0	0	0
ITM2C	0	0	0
ITPA	0	0	0
ITPK1	0	0	0
ITPKA	0	0	0
ITPKB	0	0	0
ITPKC	0	0	0
ITPR1	0	-1	0
ITPR2	0	0	0
ITPR3	0	0	0
ITPRIP	0	0	0
ITPRIPL1	0	0	0
ITPRIPL2	0	0	0
ITSN1	0	0	0
ITSN2	0	0	0
IVD	0	0	0
IVL	0	0	0
IVNS1ABP	0	0	0
IWS1	0	0	0
IYD	0	0	0
IZUMO1	0	0	0
JAG1	0	0	0
JAG2	0	0	0
JAGN1	0	0	0
JAK1	0	0	0
JAK2	0	0	0
JAK3	0	0	0
JAKMIP1	0	0	0
JAKMIP2	0	0	0
JAKMIP3	0	0	0
JAM2	0	0	0
JAM3	0	0	0
JARID1A	0	0	0
JARID1C	0	0	0
JARID1D	0	0	0
JARID2	0	0	0
JAZF1	0	0	0
JCLN	0	0	0
JDP2	0	0	0
JHDM1D	0	0	0
JMJD1A	0	0	0
JMJD1C	0	0	0
JMJD2A	0	0	0
JMJD2B	0	0	0
JMJD2C	0	0	0
JMJD4	0	0	0
JMJD5	0	0	0
JMJD6	0	0	0
JMJD7	0	0	0
JMJD8	0	0	0
JMY	0	0	0
JOSD1	0	0	0
JOSD2	0	0	0
JPH1	0	0	0
JPH2	0	0	0
JPH3	0	0	0
JPH4	0	0	0
JRK	0	0	0
JRKL	0	0	0
JSRP1	0	0	0
JTB	0	0	0
JUB	0	0	0
JUN	-1	0	0
JUNB	-1	0	0
JUND	0	0	0
JUP	0	0	0
KAAG1	0	0	0
KAL1	0	0	0
KALRN	0	0	0
KANK1	0	0	0
KANK2	0	0	0
KANK3	0	0	0
KANK4	0	0	0
KARS	0	0	0
KAT2A	0	0	0
KAT2B	0	0	0
KAT5	0	0	0
KATNA1	0	0	0
KATNAL1	0	0	0
KATNAL2	0	0	0
KATNB1	0	0	0
KAZALD1	0	0	0
KBTBD10	0	0	0
KBTBD11	0	0	0
KBTBD12	0	0	0
KBTBD2	0	0	0
KBTBD3	0	0	0
KBTBD4	0	0	0
KBTBD5	0	0	0
KBTBD6	0	0	0
KBTBD7	0	0	0
KBTBD8	0	0	0
KBTBD9	0	0	0
KC6	0	0	0
KCMF1	0	0	0
KCNA1	0	0	0
KCNA10	0	0	0
KCNA2	0	0	0
KCNA3	0	0	0
KCNA4	0	0	0
KCNA5	0	0	0
KCNA6	0	0	0
KCNA7	0	0	0
KCNAB1	0	0	0
KCNAB2	0	0	0
KCNAB3	0	0	0
KCNB1	0	0	0
KCNB2	0	0	0
KCNC1	0	0	0
KCNC2	0	0	0
KCNC3	0	0	0
KCNC4	0	0	0
KCND1	0	0	0
KCND2	0	0	0
KCND3	0	0	0
KCNE1	0	0	0
KCNE1L	0	0	0
KCNE2	0	0	0
KCNE3	0	0	0
KCNE4	0	0	0
KCNF1	0	0	0
KCNG1	0	0	0
KCNG2	0	0	0
KCNG3	0	0	0
KCNG4	0	0	0
KCNH1	0	0	0
KCNH2	0	0	0
KCNH3	0	0	0
KCNH4	0	0	0
KCNH5	0	0	0
KCNH6	0	0	0
KCNH7	0	0	0
KCNH8	0	0	0
KCNIP1	0	0	0
KCNIP2	0	0	0
KCNIP3	0	0	0
KCNIP4	0	0	0
KCNJ1	0	0	0
KCNJ10	0	0	0
KCNJ11	0	0	0
KCNJ12	0	0	0
KCNJ13	0	0	0
KCNJ14	0	0	0
KCNJ15	0	0	0
KCNJ16	0	0	0
KCNJ2	0	0	0
KCNJ3	0	0	0
KCNJ4	0	0	0
KCNJ5	0	0	0
KCNJ6	0	0	0
KCNJ8	0	0	0
KCNJ9	0	0	0
KCNK1	0	0	0
KCNK10	0	0	0
KCNK12	0	0	0
KCNK13	0	0	0
KCNK15	0	0	0
KCNK16	0	0	0
KCNK17	0	0	0
KCNK18	0	0	0
KCNK2	0	0	0
KCNK3	0	0	0
KCNK4	0	0	0
KCNK5	0	0	0
KCNK6	0	0	0
KCNK7	0	0	0
KCNK9	0	0	0
KCNMA1	0	0	0
KCNMB1	0	0	0
KCNMB2	0	0	0
KCNMB3	0	0	0
KCNMB4	0	0	0
KCNN1	0	0	0
KCNN2	0	0	0
KCNN3	0	0	0
KCNN4	0	0	0
KCNQ1	0	0	0
KCNQ1DN	0	0	0
KCNQ1OT1	0	0	0
KCNQ2	0	0	0
KCNQ3	0	0	0
KCNQ4	0	0	0
KCNQ5	0	0	0
KCNRG	0	0	0
KCNS1	0	0	0
KCNS2	0	0	0
KCNS3	0	0	0
KCNT1	0	0	0
KCNT2	0	0	0
KCNU1	0	0	0
KCNV1	0	0	0
KCNV2	0	0	0
KCTD1	0	0	0
KCTD10	0	0	0
KCTD11	0	0	0
KCTD12	0	0	0
KCTD13	0	0	0
KCTD14	0	0	0
KCTD15	0	0	0
KCTD16	0	0	0
KCTD17	0	0	0
KCTD18	0	0	0
KCTD19	0	0	0
KCTD2	0	0	0
KCTD20	0	0	0
KCTD21	0	0	0
KCTD3	0	0	0
KCTD4	0	0	0
KCTD5	1	0	0
KCTD6	0	0	0
KCTD7	0	0	0
KCTD8	0	0	0
KCTD9	0	0	0
KDELC1	0	0	0
KDELC2	0	0	0
KDELR1	0	0	0
KDELR2	0	0	0
KDELR3	0	0	0
KDM1B	0	0	0
KDM2B	0	0	0
KDM3B	0	0	0
KDM4D	0	0	0
KDM5A	0	0	0
KDM5B	0	0	0
KDM6B	0	0	0
KDR	0	0	0
KDSR	0	0	0
KEAP1	1	1	0
KEL	0	0	0
KENAE	0	0	0
KERA	0	0	0
KGFLP1	0	0	0
KGFLP2	0	0	0
KHDC1	0	0	0
KHDC1L	0	0	0
KHDRBS1	0	0	0
KHDRBS2	0	0	0
KHDRBS3	0	0	0
KHK	0	0	0
KHNYN	0	0	0
KHSRP	0	0	0
KIAA0020	0	0	0
KIAA0040	0	0	0
KIAA0082	0	0	0
KIAA0087	0	0	0
KIAA0090	0	0	0
KIAA0100	0	0	0
KIAA0101	0	0	0
KIAA0114	0	0	0
KIAA0125	0	0	0
KIAA0133	0	0	0
KIAA0141	0	0	0
KIAA0146	0	0	0
KIAA0174	1	0	0
KIAA0182	0	0	0
KIAA0194	0	0	0
KIAA0195	0	0	0
KIAA0196	0	0	0
KIAA0226	0	0	0
KIAA0232	0	0	0
KIAA0240	0	-1	0
KIAA0247	0	0	0
KIAA0251	0	0	0
KIAA0258	0	0	0
KIAA0261	0	0	0
KIAA0284	0	0	0
KIAA0317	0	0	0
KIAA0319	0	0	0
KIAA0319L	0	0	0
KIAA0355	0	0	0
KIAA0363	0	0	0
KIAA0367	0	0	0
KIAA0368	0	0	0
KIAA0391	0	0	0
KIAA0406	0	0	0
KIAA0408	0	0	0
KIAA0415	0	0	0
KIAA0427	0	0	0
KIAA0430	0	0	0
KIAA0460	0	0	0
KIAA0467	0	0	0
KIAA0492	0	0	0
KIAA0494	0	0	0
KIAA0495	0	0	0
KIAA0513	0	0	0
KIAA0514	0	0	0
KIAA0527	0	0	0
KIAA0528	0	0	0
KIAA0556	0	0	0
KIAA0562	0	0	0
KIAA0564	0	0	0
KIAA0565	0	0	0
KIAA0586	0	0	0
KIAA0649	0	0	0
KIAA0652	0	0	0
KIAA0664	0	0	0
KIAA0672	0	0	0
KIAA0692	0	0	0
KIAA0738	0	0	0
KIAA0748	0	0	0
KIAA0753	0	0	0
KIAA0754	0	0	0
KIAA0773	0	0	0
KIAA0776	0	0	0
KIAA0802	0	0	0
KIAA0831	0	0	0
KIAA0853	0	0	0
KIAA0888	0	0	0
KIAA0889	0	0	0
KIAA0892	0	0	0
KIAA0895	0	0	0
KIAA0895L	0	0	0
KIAA0907	0	0	0
KIAA0913	0	0	0
KIAA0922	0	0	0
KIAA0947	0	0	0
KIAA0953	0	0	0
KIAA1009	0	0	0
KIAA1012	0	0	0
KIAA1024	0	0	0
KIAA1024L	0	0	0
KIAA1026	0	0	0
KIAA1033	0	0	0
KIAA1045	0	0	0
KIAA1086	0	0	0
KIAA1107	0	0	0
KIAA1109	0	0	0
KIAA1128	0	0	0
KIAA1143	0	0	0
KIAA1147	0	0	0
KIAA1160	0	0	0
KIAA1161	0	0	0
KIAA1191	0	0	0
KIAA1199	0	0	0
KIAA1202	0	0	0
KIAA1210	0	0	0
KIAA1211	0	0	0
KIAA1217	0	0	0
KIAA1239	0	0	0
KIAA1244	0	0	0
KIAA1245	0	0	0
KIAA1257	0	0	0
KIAA1267	0	0	0
KIAA1271	0	0	0
KIAA1274	0	0	0
KIAA1276	0	0	0
KIAA1279	0	0	0
KIAA1285	0	0	0
KIAA1310	0	0	0
KIAA1324	0	0	0
KIAA1324L	0	0	0
KIAA1328	0	0	0
KIAA1333	0	0	0
KIAA1345	0	0	0
KIAA1370	0	0	0
KIAA1377	0	0	0
KIAA1383	0	0	0
KIAA1407	0	0	0
KIAA1409	0	0	0
KIAA1429	0	0	0
KIAA1430	0	0	0
KIAA1432	0	0	0
KIAA1462	0	0	0
KIAA1467	0	0	0
KIAA1468	0	0	0
KIAA1486	0	0	0
KIAA1522	0	0	0
KIAA1524	0	0	0
KIAA1529	0	0	0
KIAA1530	-1	-1	0
KIAA1539	0	0	0
KIAA1543	0	0	0
KIAA1545	0	0	0
KIAA1549	0	0	0
KIAA1553	0	0	0
KIAA1571	0	0	0
KIAA1586	0	0	0
KIAA1598	0	0	0
KIAA1600	0	0	0
KIAA1602	0	0	0
KIAA1609	0	0	0
KIAA1614	0	0	0
KIAA1618	0	0	0
KIAA1632	0	0	0
KIAA1641	0	0	0
KIAA1644	0	0	0
KIAA1648	0	0	0
KIAA1660	0	0	0
KIAA1666	0	0	0
KIAA1671	0	0	0
KIAA1683	0	0	0
KIAA1688	0	0	0
KIAA1704	0	0	0
KIAA1712	0	0	0
KIAA1715	0	0	0
KIAA1731	-1	0	0
KIAA1737	0	0	0
KIAA1751	0	0	0
KIAA1755	0	0	0
KIAA1772	0	0	0
KIAA1797	0	0	0
KIAA1804	0	0	0
KIAA1826	1	0	0
KIAA1841	0	0	0
KIAA1843	0	0	0
KIAA1862	0	0	0
KIAA1875	0	0	0
KIAA1881	0	0	0
KIAA1906	0	0	0
KIAA1908	0	0	0
KIAA1919	0	0	0
KIAA1920	0	0	0
KIAA1922	0	0	0
KIAA1949	1	0	0
KIAA1957	0	0	0
KIAA1958	0	0	0
KIAA1967	0	1	0
KIAA1975	0	0	0
KIAA1984	0	0	0
KIAA2010	0	0	0
KIAA2013	0	0	0
KIAA2018	0	0	0
KIAA2022	0	0	0
KIAA2026	0	0	0
KIDINS220	0	0	0
KIF11	0	0	0
KIF12	0	0	0
KIF13A	0	0	0
KIF13B	0	0	0
KIF14	0	0	0
KIF15	0	0	0
KIF16B	0	0	0
KIF17	0	0	0
KIF18A	0	0	0
KIF18B	0	0	0
KIF19	0	0	0
KIF1A	0	0	0
KIF1B	0	0	0
KIF1C	0	0	0
KIF20A	0	0	0
KIF20B	0	0	0
KIF21A	0	0	0
KIF21B	0	0	0
KIF22	0	0	0
KIF23	0	0	0
KIF24	0	0	0
KIF25	0	0	0
KIF26A	0	0	0
KIF26B	0	0	0
KIF27	0	0	0
KIF2A	0	0	0
KIF2B	0	0	0
KIF2C	0	0	0
KIF3A	0	0	0
KIF3B	0	0	0
KIF3C	0	0	0
KIF4A	0	0	0
KIF4B	0	0	0
KIF5A	0	0	0
KIF5B	0	0	0
KIF5C	0	0	0
KIF6	0	0	0
KIF7	0	0	0
KIF9	0	0	0
KIFAP3	0	0	0
KIFC1	0	0	0
KIFC2	0	0	0
KIFC3	0	0	0
KILLIN	0	0	0
KIN	0	0	0
KIR2DL1	0	0	0
KIR2DL2	0	0	0
KIR2DL3	0	0	0
KIR2DL4	0	0	0
KIR2DL5A	0	0	0
KIR2DL5B	0	0	0
KIR2DS1	0	0	0
KIR2DS2	0	0	0
KIR2DS3	0	0	0
KIR2DS4	0	0	0
KIR2DS5	0	0	0
KIR3DL1	0	0	0
KIR3DL2	0	0	0
KIR3DL3	0	0	0
KIR3DP1	0	0	0
KIR3DS1	0	0	0
KIR3DX1	0	0	0
KIRREL	0	0	0
KIRREL2	0	0	0
KIRREL3	0	0	0
KISS1	0	0	0
KISS1R	0	0	0
KIT	0	0	0
KITLG	0	0	0
KL	0	0	0
KLB	0	0	0
KLC1	0	0	0
KLC2	0	0	0
KLC3	0	0	0
KLC4	0	0	0
KLF1	0	0	0
KLF10	0	0	0
KLF11	0	0	0
KLF12	0	0	0
KLF13	0	0	0
KLF14	0	0	0
KLF15	0	0	0
KLF16	0	0	0
KLF17	0	0	0
KLF2	0	0	0
KLF3	0	0	0
KLF4	0	0	0
KLF5	0	0	0
KLF6	0	0	0
KLF7	0	0	0
KLF8	0	0	0
KLF9	-1	0	0
KLHDC1	0	0	0
KLHDC10	0	0	0
KLHDC2	-1	0	0
KLHDC3	0	0	0
KLHDC4	0	0	0
KLHDC5	0	0	0
KLHDC7A	0	0	0
KLHDC7B	0	0	0
KLHDC8A	0	0	0
KLHDC8B	0	0	0
KLHDC9	0	0	0
KLHL1	0	0	0
KLHL10	0	0	0
KLHL11	0	0	0
KLHL12	0	0	0
KLHL13	0	0	0
KLHL14	0	0	0
KLHL15	0	0	0
KLHL17	0	0	0
KLHL18	0	0	0
KLHL2	0	0	0
KLHL20	0	0	0
KLHL21	0	0	0
KLHL22	0	0	0
KLHL23	0	0	0
KLHL24	1	0	0
KLHL25	0	0	0
KLHL26	0	0	0
KLHL28	0	-1	0
KLHL29	0	0	0
KLHL3	0	0	0
KLHL30	0	0	0
KLHL31	0	0	0
KLHL32	0	0	0
KLHL33	0	0	0
KLHL34	0	0	0
KLHL35	0	0	0
KLHL36	0	0	0
KLHL38	0	0	0
KLHL4	0	0	0
KLHL5	0	0	0
KLHL6	1	0	0
KLHL7	0	0	0
KLHL8	0	0	0
KLHL9	0	0	0
KLK1	0	0	0
KLK10	0	0	0
KLK11	0	0	0
KLK12	0	0	0
KLK13	0	0	0
KLK14	0	0	0
KLK15	0	0	0
KLK2	0	0	0
